div,season,phase,date,home,away,fh,fa
DEN,2025-26,regular,,Vejle,Silkeborg,1,2
DEN,2025-26,regular,,Vejle,Sønderjyske,2,2
DEN,2025-26,regular,,Vejle,Viborg,1,2
DEN,2025-26,regular,,Viborg,AGF,1,2
DEN,2025-26,regular,,Viborg,Brøndby,1,0
DEN,2025-26,regular,,Viborg,Copenhagen,2,3
DEN,2025-26,regular,,Viborg,Fredericia,2,1
DEN,2025-26,regular,,Viborg,Midtjylland,3,3
DEN,2025-26,regular,,Viborg,Nordsjælland,2,1
DEN,2025-26,regular,,Viborg,OB,1,2
DEN,2025-26,regular,,Viborg,Randers,3,2
DEN,2025-26,regular,,Viborg,Silkeborg,2,3
DEN,2025-26,regular,,Viborg,Sønderjyske,1,0
DEN,2025-26,regular,,Viborg,Vejle,5,2
DEN,2025-26,championship,,AGF,Brøndby,0,0
DEN,2025-26,championship,,AGF,Midtjylland,0,0
DEN,2025-26,championship,,AGF,Nordsjælland,1,1
DEN,2025-26,championship,,AGF,Sønderjyske,2,1
DEN,2025-26,championship,,AGF,Viborg,6,2
DEN,2025-26,championship,,Brøndby,AGF,0,2
DEN,2025-26,championship,,Brøndby,Midtjylland,1,2
DEN,2025-26,championship,,Brøndby,Nordsjælland,1,1
DEN,2025-26,championship,,Brøndby,Sønderjyske,6,0
DEN,2025-26,championship,,Brøndby,Viborg,0,1
DEN,2025-26,championship,,Midtjylland,AGF,2,1
DEN,2025-26,championship,,Midtjylland,Brøndby,2,3
DEN,2025-26,championship,,Midtjylland,Nordsjælland,0,1
DEN,2025-26,championship,,Midtjylland,Sønderjyske,2,2
DEN,2025-26,championship,,Midtjylland,Viborg,3,3
DEN,2025-26,championship,,Nordsjælland,AGF,1,1
DEN,2025-26,championship,,Nordsjælland,Brøndby,2,1
DEN,2025-26,championship,,Nordsjælland,Midtjylland,0,0
DEN,2025-26,championship,,Nordsjælland,Sønderjyske,2,0
DEN,2025-26,championship,,Nordsjælland,Viborg,2,1
DEN,2025-26,championship,,Sønderjyske,AGF,1,1
DEN,2025-26,championship,,Sønderjyske,Brøndby,3,0
DEN,2025-26,championship,,Sønderjyske,Midtjylland,1,2
DEN,2025-26,championship,,Sønderjyske,Nordsjælland,1,4
DEN,2025-26,championship,,Sønderjyske,Viborg,0,2
DEN,2025-26,championship,,Viborg,AGF,1,2
DEN,2025-26,championship,,Viborg,Brøndby,0,1
DEN,2025-26,championship,,Viborg,Midtjylland,1,1
DEN,2025-26,championship,,Viborg,Nordsjælland,1,0
DEN,2025-26,championship,,Viborg,Sønderjyske,0,1
DEN,2025-26,relegation,,Copenhagen,Fredericia,1,2
DEN,2025-26,relegation,,Copenhagen,OB,2,1
DEN,2025-26,relegation,,Copenhagen,Randers,5,0
DEN,2025-26,relegation,,Copenhagen,Silkeborg,7,0
DEN,2025-26,relegation,,Copenhagen,Vejle,3,0
DEN,2025-26,relegation,,Fredericia,Copenhagen,3,3
DEN,2025-26,relegation,,Fredericia,OB,0,2
DEN,2025-26,relegation,,Fredericia,Randers,0,3
DEN,2025-26,relegation,,Fredericia,Silkeborg,4,1
DEN,2025-26,relegation,,Fredericia,Vejle,2,2
DEN,2025-26,relegation,,OB,Copenhagen,2,1
DEN,2025-26,relegation,,OB,Fredericia,1,0
DEN,2025-26,relegation,,OB,Randers,3,1
DEN,2025-26,relegation,,OB,Silkeborg,2,3
DEN,2025-26,relegation,,OB,Vejle,0,1
DEN,2025-26,relegation,,Randers,Copenhagen,1,2
DEN,2025-26,relegation,,Randers,Fredericia,2,2
DEN,2025-26,relegation,,Randers,OB,2,2
DEN,2025-26,relegation,,Randers,Silkeborg,0,3
DEN,2025-26,relegation,,Randers,Vejle,1,0
DEN,2025-26,relegation,,Silkeborg,Copenhagen,0,4
DEN,2025-26,relegation,,Silkeborg,Fredericia,2,2
DEN,2025-26,relegation,,Silkeborg,OB,3,1
DEN,2025-26,relegation,,Silkeborg,Randers,2,0
DEN,2025-26,relegation,,Silkeborg,Vejle,1,1
DEN,2025-26,relegation,,Vejle,Copenhagen,1,4
DEN,2025-26,relegation,,Vejle,Fredericia,2,0
DEN,2025-26,relegation,,Vejle,OB,1,1
DEN,2025-26,relegation,,Vejle,Randers,1,1
DEN,2025-26,relegation,,Vejle,Silkeborg,1,2
